date,Month,Year,day,Hour,coffee_name,cash_type,card,money
2024-03-01,3,2024,5,10,Latte,card,ANON-0000-0000-0001,38.7
2024-03-01,3,2024,5,12,Hot Chocolate,card,ANON-0000-0000-0002,38.7
2024-03-01,3,2024,5,12,Hot Chocolate,card,ANON-0000-0000-0002,38.7
2024-03-01,3,2024,5,13,Americano,card,ANON-0000-0000-0003,28.9
2024-03-01,3,2024,5,13,Latte,card,ANON-0000-0000-0004,38.7
2024-03-01,3,2024,5,15,Americano with Milk,card,ANON-0000-0000-0005,33.8
2024-03-01,3,2024,5,16,Hot Chocolate,card,ANON-0000-0000-0006,38.7
2024-03-01,3,2024,5,18,Americano with Milk,card,ANON-0000-0000-0007,33.8
2024-03-01,3,2024,5,19,Cocoa,card,ANON-0000-0000-0008,38.7
2024-03-01,3,2024,5,19,Americano with Milk,card,ANON-0000-0000-0008,33.8
2024-03-01,3,2024,5,19,Americano with Milk,card,ANON-0000-0000-0009,33.8
2024-03-02,3,2024,6,10,Americano,card,ANON-0000-0000-0010,28.9
2024-03-02,3,2024,6,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-02,3,2024,6,10,Americano with Milk,card,ANON-0000-0000-0011,33.8
2024-03-02,3,2024,6,11,Americano with Milk,card,ANON-0000-0000-0012,33.8
2024-03-02,3,2024,6,14,Americano,card,ANON-0000-0000-0013,28.9
2024-03-02,3,2024,6,16,Americano with Milk,card,ANON-0000-0000-0014,33.8
2024-03-02,3,2024,6,17,Americano,card,ANON-0000-0000-0004,28.9
2024-03-03,3,2024,0,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-03,3,2024,0,10,Latte,card,ANON-0000-0000-0015,38.7
2024-03-03,3,2024,0,11,Cortado,card,ANON-0000-0000-0016,28.9
2024-03-03,3,2024,0,12,Americano,card,ANON-0000-0000-0012,28.9
2024-03-03,3,2024,0,13,Hot Chocolate,card,ANON-0000-0000-0017,38.7
2024-03-03,3,2024,0,17,Cocoa,card,ANON-0000-0000-0018,38.7
2024-03-03,3,2024,0,17,Cortado,card,ANON-0000-0000-0019,28.9
2024-03-03,3,2024,0,18,Americano with Milk,card,ANON-0000-0000-0020,33.8
2024-03-03,3,2024,0,18,Americano with Milk,card,ANON-0000-0000-0020,33.8
2024-03-03,3,2024,0,18,Hot Chocolate,card,ANON-0000-0000-0020,38.7
2024-03-04,3,2024,1,10,Latte,card,ANON-0000-0000-0001,38.7
2024-03-04,3,2024,1,10,Latte,card,ANON-0000-0000-0021,38.7
2024-03-04,3,2024,1,11,Americano with Milk,card,ANON-0000-0000-0012,33.8
2024-03-04,3,2024,1,14,Espresso,card,ANON-0000-0000-0022,24.0
2024-03-05,3,2024,2,9,Latte,card,ANON-0000-0000-0001,38.7
2024-03-05,3,2024,2,14,Latte,card,ANON-0000-0000-0023,38.7
2024-03-05,3,2024,2,17,Latte,card,ANON-0000-0000-0024,38.7
2024-03-05,3,2024,2,17,Hot Chocolate,card,ANON-0000-0000-0025,38.7
2024-03-05,3,2024,2,17,Cocoa,card,ANON-0000-0000-0026,38.7
2024-03-05,3,2024,2,17,Hot Chocolate,card,ANON-0000-0000-0027,38.7
2024-03-05,3,2024,2,17,Hot Chocolate,card,ANON-0000-0000-0009,38.7
2024-03-05,3,2024,2,17,Cortado,card,ANON-0000-0000-0028,28.9
2024-03-05,3,2024,2,18,Hot Chocolate,card,ANON-0000-0000-0028,38.7
2024-03-06,3,2024,3,12,Americano with Milk,cash,ANON-0000-0000-0012,35.0
2024-03-06,3,2024,3,13,Americano,card,ANON-0000-0000-0012,28.9
2024-03-06,3,2024,3,13,Cortado,card,ANON-0000-0000-0012,28.9
2024-03-06,3,2024,3,14,Cappuccino,card,ANON-0000-0000-0029,38.7
2024-03-06,3,2024,3,14,Cappuccino,card,ANON-0000-0000-0029,38.7
2024-03-07,3,2024,4,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-07,3,2024,4,10,Hot Chocolate,card,ANON-0000-0000-0030,38.7
2024-03-07,3,2024,4,11,Latte,card,ANON-0000-0000-0031,38.7
2024-03-07,3,2024,4,11,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-07,3,2024,4,15,Americano,card,ANON-0000-0000-0032,28.9
2024-03-07,3,2024,4,15,Americano with Milk,card,ANON-0000-0000-0033,33.8
2024-03-08,3,2024,5,10,Cortado,card,ANON-0000-0000-0012,28.9
2024-03-08,3,2024,5,12,Cappuccino,card,ANON-0000-0000-0034,38.7
2024-03-08,3,2024,5,13,Americano,card,ANON-0000-0000-0035,28.9
2024-03-08,3,2024,5,14,Americano,card,ANON-0000-0000-0012,28.9
2024-03-08,3,2024,5,14,Americano,card,ANON-0000-0000-0033,28.9
2024-03-08,3,2024,5,14,Americano with Milk,card,ANON-0000-0000-0012,33.8
2024-03-08,3,2024,5,18,Latte,card,ANON-0000-0000-0036,38.7
2024-03-08,3,2024,5,18,Latte,card,ANON-0000-0000-0037,38.7
2024-03-09,3,2024,6,11,Hot Chocolate,cash,ANON-0000-0000-0012,40.0
2024-03-09,3,2024,6,12,Espresso,card,ANON-0000-0000-0038,24.0
2024-03-09,3,2024,6,12,Americano,card,ANON-0000-0000-0039,28.9
2024-03-09,3,2024,6,12,Cappuccino,card,ANON-0000-0000-0012,38.7
2024-03-09,3,2024,6,12,Americano,card,ANON-0000-0000-0040,28.9
2024-03-09,3,2024,6,12,Americano,card,ANON-0000-0000-0040,28.9
2024-03-09,3,2024,6,13,Latte,card,ANON-0000-0000-0041,38.7
2024-03-09,3,2024,6,13,Americano with Milk,card,ANON-0000-0000-0042,33.8
2024-03-09,3,2024,6,13,Cortado,card,ANON-0000-0000-0043,28.9
2024-03-09,3,2024,6,13,Cappuccino,card,ANON-0000-0000-0043,38.7
2024-03-09,3,2024,6,14,Americano with Milk,card,ANON-0000-0000-0009,33.8
2024-03-09,3,2024,6,14,Hot Chocolate,card,ANON-0000-0000-0044,38.7
2024-03-09,3,2024,6,19,Cappuccino,card,ANON-0000-0000-0009,38.7
2024-03-09,3,2024,6,19,Hot Chocolate,card,ANON-0000-0000-0009,38.7
2024-03-10,3,2024,0,7,Americano,cash,ANON-0000-0000-0012,30.0
2024-03-10,3,2024,0,7,Americano with Milk,cash,ANON-0000-0000-0012,35.0
2024-03-10,3,2024,0,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-10,3,2024,0,11,Espresso,card,ANON-0000-0000-0045,24.0
2024-03-10,3,2024,0,17,Americano with Milk,cash,ANON-0000-0000-0012,35.0
2024-03-10,3,2024,0,19,Latte,card,ANON-0000-0000-0046,38.7
2024-03-10,3,2024,0,19,Cortado,card,ANON-0000-0000-0046,28.9
2024-03-11,3,2024,1,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-11,3,2024,1,11,Cappuccino,cash,ANON-0000-0000-0012,40.0
2024-03-11,3,2024,1,11,Cortado,cash,ANON-0000-0000-0012,30.0
2024-03-11,3,2024,1,11,Americano,cash,ANON-0000-0000-0012,30.0
2024-03-11,3,2024,1,11,Cappuccino,card,ANON-0000-0000-0035,38.7
2024-03-11,3,2024,1,16,Americano,card,ANON-0000-0000-0047,28.9
2024-03-11,3,2024,1,16,Latte,card,ANON-0000-0000-0047,38.7
2024-03-11,3,2024,1,16,Cortado,card,ANON-0000-0000-0048,28.9
2024-03-12,3,2024,2,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-12,3,2024,2,10,Americano,card,ANON-0000-0000-0033,28.9
2024-03-12,3,2024,2,10,Cortado,card,ANON-0000-0000-0033,28.9
2024-03-12,3,2024,2,11,Hot Chocolate,card,ANON-0000-0000-0049,38.7
2024-03-12,3,2024,2,12,Americano with Milk,card,ANON-0000-0000-0004,33.8
2024-03-12,3,2024,2,12,Americano,card,ANON-0000-0000-0004,28.9
2024-03-12,3,2024,2,16,Americano,card,ANON-0000-0000-0050,28.9
2024-03-13,3,2024,3,11,Hot Chocolate,card,ANON-0000-0000-0048,38.7
2024-03-13,3,2024,3,11,Americano,card,ANON-0000-0000-0004,28.9
2024-03-13,3,2024,3,12,Americano,card,ANON-0000-0000-0051,28.9
2024-03-13,3,2024,3,12,Americano,card,ANON-0000-0000-0051,28.9
2024-03-13,3,2024,3,12,Espresso,cash,ANON-0000-0000-0012,25.0
2024-03-13,3,2024,3,14,Americano with Milk,card,ANON-0000-0000-0052,33.8
2024-03-13,3,2024,3,15,Espresso,card,ANON-0000-0000-0053,24.0
2024-03-13,3,2024,3,15,Espresso,card,ANON-0000-0000-0053,24.0
2024-03-13,3,2024,3,16,Espresso,card,ANON-0000-0000-0054,24.0
2024-03-14,3,2024,4,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-14,3,2024,4,10,Latte,card,ANON-0000-0000-0055,38.7
2024-03-14,3,2024,4,10,Hot Chocolate,card,ANON-0000-0000-0055,38.7
2024-03-14,3,2024,4,13,Cortado,card,ANON-0000-0000-0012,28.9
2024-03-14,3,2024,4,13,Americano,card,ANON-0000-0000-0012,28.9
2024-03-14,3,2024,4,13,Americano with Milk,card,ANON-0000-0000-0056,33.8
2024-03-14,3,2024,4,13,Espresso,card,ANON-0000-0000-0057,24.0
2024-03-14,3,2024,4,15,Latte,card,ANON-0000-0000-0058,38.7
2024-03-14,3,2024,4,16,Americano with Milk,card,ANON-0000-0000-0059,33.8
2024-03-14,3,2024,4,16,Espresso,card,ANON-0000-0000-0050,24.0
2024-03-14,3,2024,4,18,Hot Chocolate,card,ANON-0000-0000-0019,38.7
2024-03-14,3,2024,4,19,Cortado,card,ANON-0000-0000-0012,28.9
2024-03-15,3,2024,5,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-15,3,2024,5,10,Hot Chocolate,card,ANON-0000-0000-0060,38.7
2024-03-15,3,2024,5,18,Americano,card,ANON-0000-0000-0012,28.9
2024-03-16,3,2024,6,12,Americano with Milk,card,ANON-0000-0000-0061,33.8
2024-03-16,3,2024,6,12,Americano,card,ANON-0000-0000-0061,28.9
2024-03-16,3,2024,6,15,Cortado,card,ANON-0000-0000-0009,28.9
2024-03-16,3,2024,6,16,Cortado,card,ANON-0000-0000-0009,28.9
2024-03-16,3,2024,6,16,Cortado,card,ANON-0000-0000-0012,28.9
2024-03-16,3,2024,6,17,Americano with Milk,card,ANON-0000-0000-0062,33.8
2024-03-17,3,2024,0,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-17,3,2024,0,12,Cortado,card,ANON-0000-0000-0063,28.9
2024-03-18,3,2024,1,11,Cortado,card,ANON-0000-0000-0064,28.9
2024-03-18,3,2024,1,15,Americano,card,ANON-0000-0000-0003,28.9
2024-03-18,3,2024,1,15,Americano,card,ANON-0000-0000-0003,28.9
2024-03-18,3,2024,1,15,Americano,card,ANON-0000-0000-0003,28.9
2024-03-19,3,2024,2,10,Cortado,cash,ANON-0000-0000-0012,30.0
2024-03-19,3,2024,2,14,Latte,card,ANON-0000-0000-0065,38.7
2024-03-19,3,2024,2,14,Latte,card,ANON-0000-0000-0065,38.7
2024-03-19,3,2024,2,15,Hot Chocolate,card,ANON-0000-0000-0049,38.7
2024-03-19,3,2024,2,16,Americano with Milk,card,ANON-0000-0000-0066,33.8
2024-03-19,3,2024,2,19,Hot Chocolate,cash,ANON-0000-0000-0012,40.0
2024-03-20,3,2024,3,11,Cortado,card,ANON-0000-0000-0012,28.9
2024-03-20,3,2024,3,12,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-20,3,2024,3,12,Cortado,card,ANON-0000-0000-0049,28.9
2024-03-20,3,2024,3,13,Cappuccino,card,ANON-0000-0000-0067,38.7
2024-03-20,3,2024,3,16,Cocoa,card,ANON-0000-0000-0050,38.7
2024-03-20,3,2024,3,17,Latte,card,ANON-0000-0000-0068,38.7
2024-03-21,3,2024,4,10,Cappuccino,cash,ANON-0000-0000-0012,40.0
2024-03-21,3,2024,4,12,Cortado,card,ANON-0000-0000-0012,28.9
2024-03-21,3,2024,4,12,Cappuccino,card,ANON-0000-0000-0012,38.7
2024-03-21,3,2024,4,17,Americano,cash,ANON-0000-0000-0012,30.0
2024-03-21,3,2024,4,17,Cortado,card,ANON-0000-0000-0012,28.9
2024-03-21,3,2024,4,19,Latte,card,ANON-0000-0000-0069,38.7
2024-03-22,3,2024,5,10,Americano with Milk,card,ANON-0000-0000-0070,33.8
2024-03-22,3,2024,5,13,Americano with Milk,card,ANON-0000-0000-0071,33.8
2024-03-22,3,2024,5,16,Cappuccino,cash,ANON-0000-0000-0012,40.0
2024-03-22,3,2024,5,17,Americano,card,ANON-0000-0000-0012,28.9
2024-03-22,3,2024,5,17,Espresso,card,ANON-0000-0000-0012,24.0
2024-03-22,3,2024,5,17,Americano,card,ANON-0000-0000-0050,28.9
2024-03-23,3,2024,6,10,Latte,card,ANON-0000-0000-0072,38.7
2024-03-23,3,2024,6,10,Americano with Milk,card,ANON-0000-0000-0073,33.8
2024-03-23,3,2024,6,13,Cappuccino,card,ANON-0000-0000-0074,38.7
2024-03-23,3,2024,6,13,Cocoa,card,ANON-0000-0000-0074,38.7
2024-03-23,3,2024,6,14,Americano with Milk,card,ANON-0000-0000-0075,33.8
2024-03-23,3,2024,6,15,Latte,card,ANON-0000-0000-0076,38.7
2024-03-23,3,2024,6,15,Americano with Milk,card,ANON-0000-0000-0076,33.8
2024-03-23,3,2024,6,16,Cortado,card,ANON-0000-0000-0009,28.9
2024-03-24,3,2024,0,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-24,3,2024,0,18,Latte,card,ANON-0000-0000-0077,38.7
2024-03-25,3,2024,1,10,Latte,card,ANON-0000-0000-0009,38.7
2024-03-25,3,2024,1,11,Americano with Milk,cash,ANON-0000-0000-0012,35.0
2024-03-25,3,2024,1,14,Latte,card,ANON-0000-0000-0078,38.7
2024-03-25,3,2024,1,14,Latte,card,ANON-0000-0000-0017,38.7
2024-03-25,3,2024,1,18,Americano with Milk,card,ANON-0000-0000-0024,33.8
2024-03-25,3,2024,1,19,Cappuccino,card,ANON-0000-0000-0079,38.7
2024-03-26,3,2024,2,10,Cocoa,card,ANON-0000-0000-0055,38.7
2024-03-26,3,2024,2,10,Latte,card,ANON-0000-0000-0055,38.7
2024-03-26,3,2024,2,10,Latte,card,ANON-0000-0000-0080,38.7
2024-03-26,3,2024,2,11,Cortado,card,ANON-0000-0000-0009,28.9
2024-03-26,3,2024,2,13,Americano,card,ANON-0000-0000-0003,28.9
2024-03-26,3,2024,2,13,Cortado,card,ANON-0000-0000-0032,28.9
2024-03-26,3,2024,2,13,Cortado,card,ANON-0000-0000-0059,28.9
2024-03-26,3,2024,2,13,Americano,card,ANON-0000-0000-0050,28.9
2024-03-26,3,2024,2,15,Latte,card,ANON-0000-0000-0081,38.7
2024-03-26,3,2024,2,18,Latte,card,ANON-0000-0000-0024,38.7
2024-03-26,3,2024,2,18,Hot Chocolate,card,ANON-0000-0000-0009,38.7
2024-03-27,3,2024,3,11,Cortado,card,ANON-0000-0000-0003,28.9
2024-03-27,3,2024,3,11,Americano with Milk,card,ANON-0000-0000-0003,33.8
2024-03-27,3,2024,3,12,Americano with Milk,card,ANON-0000-0000-0082,33.8
2024-03-27,3,2024,3,13,Hot Chocolate,card,ANON-0000-0000-0083,38.7
2024-03-27,3,2024,3,14,Cappuccino,card,ANON-0000-0000-0012,38.7
2024-03-27,3,2024,3,14,Americano,card,ANON-0000-0000-0012,28.9
2024-03-27,3,2024,3,18,Cortado,card,ANON-0000-0000-0084,28.9
2024-03-27,3,2024,3,19,Latte,cash,ANON-0000-0000-0012,40.0
2024-03-28,3,2024,4,14,Cortado,card,ANON-0000-0000-0085,28.9
2024-03-28,3,2024,4,17,Cortado,card,ANON-0000-0000-0012,28.9
2024-03-28,3,2024,4,17,Americano,card,ANON-0000-0000-0012,28.9
2024-03-28,3,2024,4,17,Latte,card,ANON-0000-0000-0086,38.7
2024-03-29,3,2024,5,10,Latte,card,ANON-0000-0000-0087,38.7
2024-03-29,3,2024,5,12,Cappuccino,card,ANON-0000-0000-0088,38.7
2024-03-29,3,2024,5,12,Cappuccino,card,ANON-0000-0000-0088,38.7
2024-03-29,3,2024,5,13,Cappuccino,cash,ANON-0000-0000-0012,40.0
2024-03-30,3,2024,6,11,Latte,card,ANON-0000-0000-0069,38.7
2024-03-30,3,2024,6,13,Cappuccino,cash,ANON-0000-0000-0012,40.0
2024-03-30,3,2024,6,16,Latte,card,ANON-0000-0000-0017,38.7
2024-03-30,3,2024,6,16,Latte,card,ANON-0000-0000-0009,38.7
2024-03-30,3,2024,6,16,Americano with Milk,card,ANON-0000-0000-0009,33.8
2024-03-31,3,2024,0,10,Cappuccino,card,ANON-0000-0000-0089,38.7
2024-03-31,3,2024,0,19,Americano,cash,ANON-0000-0000-0012,30.0
2024-04-01,4,2024,1,10,Americano,card,ANON-0000-0000-0004,28.9
2024-04-01,4,2024,1,10,Americano with Milk,card,ANON-0000-0000-0004,33.8
2024-04-01,4,2024,1,10,Americano with Milk,card,ANON-0000-0000-0004,33.8
2024-04-01,4,2024,1,11,Americano with Milk,card,ANON-0000-0000-0009,33.8
2024-04-01,4,2024,1,17,Cappuccino,cash,ANON-0000-0000-0012,40.0
2024-04-01,4,2024,1,18,Americano with Milk,card,ANON-0000-0000-0024,33.8
2024-04-01,4,2024,1,18,Hot Chocolate,card,ANON-0000-0000-0090,38.7
2024-04-02,4,2024,2,10,Latte,card,ANON-0000-0000-0001,38.7
2024-04-02,4,2024,2,16,Americano,card,ANON-0000-0000-0003,28.9
2024-04-02,4,2024,2,16,Cortado,card,ANON-0000-0000-0003,28.9
2024-04-02,4,2024,2,19,Cappuccino,cash,ANON-0000-0000-0012,40.0
2024-04-03,4,2024,3,10,Cortado,card,ANON-0000-0000-0003,28.9
2024-04-03,4,2024,3,10,Americano,card,ANON-0000-0000-0003,28.9
2024-04-03,4,2024,3,13,Cappuccino,card,ANON-0000-0000-0012,38.7
2024-04-03,4,2024,3,15,Cortado,cash,ANON-0000-0000-0012,30.0
2024-04-04,4,2024,4,10,Latte,card,ANON-0000-0000-0091,38.7
2024-04-04,4,2024,4,11,Latte,card,ANON-0000-0000-0092,38.7
2024-04-04,4,2024,4,11,Cappuccino,card,ANON-0000-0000-0093,38.7
2024-04-04,4,2024,4,12,Cortado,card,ANON-0000-0000-0094,28.9
2024-04-04,4,2024,4,19,Latte,cash,ANON-0000-0000-0012,40.0
2024-04-05,4,2024,5,10,Americano,card,ANON-0000-0000-0095,28.9
2024-04-05,4,2024,5,10,Americano,card,ANON-0000-0000-0012,28.9
2024-04-05,4,2024,5,11,Cortado,card,ANON-0000-0000-0096,28.9
2024-04-05,4,2024,5,12,Americano with Milk,card,ANON-0000-0000-0097,33.8
2024-04-05,4,2024,5,14,Latte,card,ANON-0000-0000-0098,38.7
2024-04-05,4,2024,5,14,Cortado,card,ANON-0000-0000-0098,28.9
2024-04-05,4,2024,5,15,Latte,cash,ANON-0000-0000-0012,40.0
2024-04-05,4,2024,5,15,Cappuccino,cash,ANON-0000-0000-0012,40.0
2024-04-05,4,2024,5,15,Americano,cash,ANON-0000-0000-0012,30.0
2024-04-05,4,2024,5,16,Cocoa,cash,ANON-0000-0000-0012,40.0
2024-04-05,4,2024,5,16,Espresso,card,ANON-0000-0000-0003,24.0
2024-04-06,4,2024,6,12,Americano with Milk,card,ANON-0000-0000-0099,33.8
2024-04-06,4,2024,6,14,Cappuccino,card,ANON-0000-0000-0040,38.7
2024-04-06,4,2024,6,14,Americano,card,ANON-0000-0000-0040,28.9
2024-04-06,4,2024,6,14,Latte,card,ANON-0000-0000-0009,38.7
2024-04-07,4,2024,0,10,Latte,card,ANON-0000-0000-0091,38.7
2024-04-07,4,2024,0,12,Cappuccino,card,ANON-0000-0000-0040,38.7
2024-04-07,4,2024,0,12,Cappuccino,card,ANON-0000-0000-0040,38.7
2024-04-07,4,2024,0,14,Cortado,card,ANON-0000-0000-0100,28.9
2024-04-07,4,2024,0,14,Espresso,card,ANON-0000-0000-0100,24.0
2024-04-07,4,2024,0,18,Hot Chocolate,card,ANON-0000-0000-0101,38.7
2024-04-07,4,2024,0,18,Americano with Milk,card,ANON-0000-0000-0101,33.8
2024-04-08,4,2024,1,10,Americano with Milk,card,ANON-0000-0000-0102,33.8
2024-04-08,4,2024,1,10,Cappuccino,card,ANON-0000-0000-0103,38.7
2024-04-08,4,2024,1,11,Americano,card,ANON-0000-0000-0012,28.9
2024-04-08,4,2024,1,11,Cappuccino,card,ANON-0000-0000-0104,38.7
2024-04-08,4,2024,1,12,Espresso,cash,ANON-0000-0000-0012,25.0
2024-04-08,4,2024,1,15,Americano with Milk,cash,ANON-0000-0000-0012,35.0
2024-04-08,4,2024,1,16,Latte,card,ANON-0000-0000-0017,38.7
2024-04-08,4,2024,1,18,Americano,card,ANON-0000-0000-0105,28.9
2024-04-08,4,2024,1,19,Americano with Milk,card,ANON-0000-0000-0024,33.8
2024-04-08,4,2024,1,19,Cappuccino,card,ANON-0000-0000-0106,38.7
2024-04-09,4,2024,2,10,Cappuccino,cash,ANON-0000-0000-0012,40.0
2024-04-09,4,2024,2,10,Americano,cash,ANON-0000-0000-0012,30.0
2024-04-09,4,2024,2,11,Latte,card,ANON-0000-0000-0091,38.7
2024-04-09,4,2024,2,15,Hot Chocolate,card,ANON-0000-0000-0107,38.7
2024-04-09,4,2024,2,17,Hot Chocolate,card,ANON-0000-0000-0049,38.7
2024-04-10,4,2024,3,10,Espresso,cash,ANON-0000-0000-0012,25.0
2024-04-10,4,2024,3,17,Hot Chocolate,cash,ANON-0000-0000-0012,40.0
2024-04-10,4,2024,3,17,Espresso,card,ANON-0000-0000-0108,24.0
2024-04-10,4,2024,3,18,Cappuccino,card,ANON-0000-0000-0009,38.7
2024-04-10,4,2024,3,20,Latte,card,ANON-0000-0000-0109,38.7
2024-04-11,4,2024,4,10,Americano,card,ANON-0000-0000-0110,28.9
2024-04-11,4,2024,4,10,Americano,card,ANON-0000-0000-0110,28.9
2024-04-11,4,2024,4,16,Latte,card,ANON-0000-0000-0017,38.7
2024-04-11,4,2024,4,19,Cappuccino,card,ANON-0000-0000-0106,38.7
2024-04-11,4,2024,4,19,Americano with Milk,card,ANON-0000-0000-0024,33.8
2024-04-12,4,2024,5,19,Hot Chocolate,card,ANON-0000-0000-0019,38.7
2024-04-12,4,2024,5,19,Cortado,card,ANON-0000-0000-0009,28.9
2024-04-13,4,2024,6,12,Latte,card,ANON-0000-0000-0009,38.7
2024-04-13,4,2024,6,12,Americano,card,ANON-0000-0000-0012,28.9
2024-04-13,4,2024,6,15,Hot Chocolate,cash,ANON-0000-0000-0012,40.0
2024-04-13,4,2024,6,15,Hot Chocolate,cash,ANON-0000-0000-0012,40.0
2024-04-13,4,2024,6,16,Cappuccino,card,ANON-0000-0000-0111,38.7
2024-04-13,4,2024,6,16,Latte,card,ANON-0000-0000-0111,38.7
2024-04-13,4,2024,6,17,Cappuccino,card,ANON-0000-0000-0112,38.7
2024-04-13,4,2024,6,17,Cappuccino,card,ANON-0000-0000-0012,38.7
2024-04-14,4,2024,0,10,Latte,cash,ANON-0000-0000-0012,40.0
2024-04-14,4,2024,0,12,Cappuccino,card,ANON-0000-0000-0113,38.7
2024-04-14,4,2024,0,12,Cortado,cash,ANON-0000-0000-0012,30.0
2024-04-14,4,2024,0,12,Cortado,cash,ANON-0000-0000-0012,30.0
2024-04-14,4,2024,0,12,Americano with Milk,cash,ANON-0000-0000-0012,35.0
